business_id,business_name,business_address,business_postal_code,inspection_date,inspection_score,inspection_type,violation_description,risk_category,current_supervisor_districts
5802,LOWELL HIGH SCHOOL,1101 EUCALYPTUS Dr,94132,2016-10-12,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,8.0
64008,Jones,620 Jones St,94102,2018-03-28,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,3.0
4824,THE GAP CAFE,1 HARRISON St,94105,2018-02-13,93.0,Routine - Unscheduled,High risk food holding temperature,High Risk,10.0
14971,San Francisco Public Montessori,2340 Jackson St,94115,2017-03-22,98.0,Routine - Unscheduled,Other low risk violation,Low Risk,6.0
77,OMNI S.F. Hotel - Employee Cafeteria,"500 California St, Basement",94104,2017-11-01,94.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.0
18996,Ritual Coffee Roasters,1026 Valencia St,94110,2018-01-08,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0
580,TACO LOS ALTOS,737 CORTLAND Ave,94110,2017-08-29,91.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,2.0
5877,CLAIRE LILIENTHAL SCHOOL-MADISON CA,3950 SACRAMENTO St,94118,2019-02-19,96.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,6.0
484,Columbus Cafe,562 Green St,94133,2018-06-15,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,3.0
4634,Lombard Heights Market,1877 Stockton St,94133,2017-02-13,98.0,Routine - Unscheduled,Improper food storage,Low Risk,3.0
5880,Francisco Middle School,2190 Powell St,94133,2017-03-15,98.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,3.0
60387,Mendelsohn House,737 FOLSOM St,94107,2017-10-17,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,10.0
59331,The Lunch Box,50 Phelan Ave.,94112,2019-08-20,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,8.0
4678,BOUDIN BAKERY,399 10th Ave,94118,2019-05-06,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,4.0
3642,ABSINTHE PASTRY,201 IVY St,94102,2018-11-16,93.0,Routine - Unscheduled,High risk food holding temperature,High Risk,11.0
5053,JAVA TRADING CO,100 5th St,94103,2018-02-13,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,10.0
4400,BOTTOM OF THE HILL,1233 17th St,94107,2017-09-13,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,9.0
6003,JOSEPH LEE RECREATION CENTER,1395 MENDELL St,94124,2018-02-08,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,9.0
64513,Gold Coast Grill & Catering,1650 HOLLOWAY Ave,94132,2017-02-17,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,8.0
61635,Credo Restaurant,360 Pine St,94104,2019-08-29,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.0
5895,Downtown High School,693 VERMONT St,94107,2017-09-20,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,9.0
5808,BALBOA HIGH SCHOOL,1000 CAYUGA Ave,94112,2017-09-14,98.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,1.0
64076,The Sycamore,2140 MISSION St,94110,2019-07-16,98.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,2.0
2495,STARBUCK'S COFFEE #525,2222 fillmore,94115,2017-06-01,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,6.0
38423,Dynamo,2760 24th St,94110,2017-12-01,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,2.0
17822,Peet's Coffee & Tea,601 Van Ness Ave Suite A,94102,2018-03-27,98.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,11.0
2922,The White Horse,637 Sutter St,94102,2017-09-21,98.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,3.0
60554,Matching Half,1799 McAllister St,94115,2018-04-27,93.0,Routine - Unscheduled,No hot water or running water,High Risk,11.0
5811,MANN MIDDLE SCHOOL,3351 23rd St,94110,2018-10-16,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,2.0
2535,PEET'S COFFEE & TEA,2197 FILLMORE St,94115,2017-05-05,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,6.0
7880,Ballroom Bakery,55 4th St,94103,2017-11-07,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,10.0
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE St,94123,2018-11-01,98.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,6.0
5948,THE BRANDEIS SCHOOL OF SAN FRANCISCO,655 BROTHERHOOD Way,94132,2019-02-25,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,8.0
36840,Four Barrel Coffee,375 Valencia St,94103,2019-05-23,98.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,2.0
63992,Thai Cottage Restaurant,4041 JUDAH St,94122,2017-01-12,98.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,7.0
187,TAZA WRAPS & JUICE,"750 FONT, BLDG B Blvd",94132,2017-11-28,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,8.0
24,OMNI S.F. Hotel - 2nd Floor Pantry,"500 California St, 2nd  Floor",94104,2019-05-01,98.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,3.0
14740,Eggette Cafe,3136 Noriega St,94122,2018-07-02,98.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,7.0
32733,Xanath Ice Cream,951 Valencia St,94110,2018-10-24,98.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,2.0
2805,Starbucks Coffee,390 Stockton St,94108,2018-04-18,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,3.0
35340,Cornerstone Academy,501 Cambridge St,94134,2018-10-22,98.0,Routine - Unscheduled,Improper food storage,Low Risk,2.0
38247,Good To Go,750 Font Blvd Bldg. A,94132,2017-10-04,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,8.0
11365,LE PETITT'S KITCHEN,265 GOLDEN GATE AVE,94109,2017-02-16,96.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,10.0
25151,Westin St Francis - Caruso,335 Powell St Lobby,94102,2019-06-10,98.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,3.0
60445,Castro Coffee Company,0427 CASTRO St,94114,2018-09-26,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,5.0
5801,FLYNN ELEMENTARY SCHOOL,3125 CESAR CHAVEZ St,94110,2019-09-24,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2.0
1615,Starbucks Coffee,27 Drumm St,94111,2018-05-24,98.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,3.0
30001,Amici's East Coast Pizzeria,2200 LOMBARD St,94123,2016-11-18,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,6.0
6015,Telegraph Hill Senior Meals Program,660 Lombard St,94133,2019-04-05,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.0
19418,Starbucks,675 Townsend St,94103,2018-06-26,96.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,9.0
5889,O'CONNELL HIGH SCHOOL,2355 FOLSOM St,94110,2019-03-19,98.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,2.0
9948,Whole Foods Market,399 04th St,94107,2018-05-04,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,10.0
4474,17th & Noe Market,3900 17th St,94114,2019-09-12,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,5.0
18996,Ritual Coffee Roasters,1026 Valencia St,94110,2019-04-10,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0
5849,NEW TRADITIONS ALTERNATIVE SCHOOL,2049 GROVE St,94117,2016-10-25,96.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,11.0
1332,CHLOE'S,1399 CHURCH St,94114,2019-08-21,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0
2917,OMNI S.F. Hotel - Main Kitchen,"500 California St, 1st Floor",94104,2017-11-01,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,3.0
1261,REVERIE COFFEE CAFE,848 COLE St,94117,2019-07-10,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,11.0
4800,NEW COLLEGE HILL MARKET,3798 MISSION St,94110,2018-01-16,98.0,Routine - Unscheduled,Improper food storage,Low Risk,5.0
5823,WEBSTER ELEMENTARY SCHOOL,465 MISSOURI St,94107,2017-02-06,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,9.0
5634,AT&T - COMMISARY KITCHEN [145184],24 WILLIE MAYS PLAZA 1.24.06,94107,2017-04-24,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,10.0
6005,Salvation Army Cen. Corps / Sr. Act. Ctr,360 04th St,94107,2019-09-12,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,10.0
6356,CHEVRON #1768,3675 GEARY Blvd,94118,2018-10-10,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,4.0
3819,SAFEWAY #667,5290 DIAMOND HEIGHTS Blvd,94131,2018-09-18,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,5.0
1399,La Copa Loca,3150 22nd St,94110,2018-06-13,93.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,2.0
21429,Cafe Isabella,1414 Taylor St,94133,2018-08-03,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,3.0
1469,Holiday Inn Express-Main Kitchen,550 North Point St,94133,2016-11-28,98.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,3.0
2750,HAMANO SUSHI,1332 CASTRO St,94114,2019-09-11,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0
389,CAFE ELENA,1 MARKET St,94105,2019-02-15,98.0,Routine - Unscheduled,Improper food storage,Low Risk,10.0
13374,Rooftop Middle School,500 Corbett St.,94114,2016-11-03,98.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,5.0
2690,LOS PANCHOS,3206 MISSION St,94110,2017-04-03,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,2.0
5962,HILLWOOD SCHOOL,2521 SCOTT St,94115,2016-11-14,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,6.0
5835,Rosa Parks Elementary School,1501 O'Farrell St,94115,2017-02-10,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,11.0
3595,SAFEWAY #785,850 La Playa St,94121,2017-01-11,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,4.0
13374,Rooftop Middle School,500 Corbett St.,94114,2017-03-17,98.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,5.0
8122,A. TARANTINO & SONS INC.,2275 JENNINGS St,94124,2017-06-12,98.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,9.0
7457,24TH STREET CHEESE COMPANY,3893 24th St,94114,2017-09-20,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5.0
3736,SAFEWAY #2646,735 07th Ave,94118,2019-02-07,98.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,4.0
1674,NORDSTROM BAZILLE,865 MARKET St,94103,2018-01-08,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,10.0
66,STARBUCKS,1800 IRVING St,94122,2018-04-20,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,7.0
5813,LICK MIDDLE SCHOOL,1220 Noe St,94114,2017-10-02,96.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,5.0
5825,GUADALUPE ELEMENTARY SCHOOL,859 PRAGUE St,94112,2017-09-19,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,1.0
4057,BIN 55,55 04th St,94103,2019-04-08,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,10.0
62445,Bistro 10 UN,"10 United Nations Plaza, 6th Floor  6th Floor",94102,2018-07-24,98.0,Routine - Unscheduled,Unpermitted food facility,Low Risk,10.0
3655,VERDI CLUB,2424A MARIPOSA St,94110,2017-01-25,98.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,9.0
1469,Holiday Inn Express-Main Kitchen,550 North Point St,94133,2017-10-20,98.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,3.0
18573,Cafe Le,2895 VAN NESS Ave,94109,2018-09-28,98.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,6.0
318,FIRST CUP,2911 VAN NESS Ave,94109,2018-05-10,98.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,6.0
60833,Cafe Me,500 Washington St #102,94111,2019-03-26,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,3.0
164,Ladle & Leaf,"50 Post St, 3rd Floor",94104,2018-08-31,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.0
950,IRVING PIZZA,1825 IRVING St,94122,2017-09-11,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,7.0
4935,Lebeau's Nob Hill Market,1263 Leavenworth St,94109,2018-08-21,93.0,Routine - Unscheduled,High risk food holding temperature,High Risk,3.0
2725,BOBOQUIVARI'S,1450 LOMBARD St,94123,2019-08-26,96.0,Routine - Unscheduled,Insufficient hot water or running water,Moderate Risk,6.0
29950,Mrs. Fields Cookies,Pier 39  B-06,94133,2017-09-28,98.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,3.0
36547,Epic Roasthouse,Pier 26 Embararcadero,95105,2019-07-01,98.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,10.0
34749,Chatz Coffee,215 02nd St,94105,2017-02-15,98.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,10.0
1127,Starbucks Coffee,555 California St,94104,2017-10-04,96.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,3.0
18577,AMC Theatres Metreon 16 - Main Stand,135 04th St  3000,94103,2016-12-13,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,10.0
5835,Rosa Parks Elementary School,1501 O'Farrell St,94115,2019-09-13,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,11.0
3420,MCDONALD'S #7413,345 BAYSHORE Blvd,94124,2018-10-30,98.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,2.0
4481,Bi Rite Market,3639 18th St,94110,2018-01-18,93.0,Routine - Unscheduled,Improper cooling methods,High Risk,5.0
2869,Holiday Inn ExpressHotel - Pantry Kitchen,550 North Point St,94133,2018-07-16,98.0,Routine - Unscheduled,Improper food storage,Low Risk,3.0
62785,Harrison Shell,1201 Harrison St,94103,2019-07-08,93.0,Routine - Unscheduled,No hot water or running water,High Risk,10.0
5997,STONESTOWN FAMILY YMCA (SR. ANNEX),3150 20th Ave,94132,2016-10-27,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,8.0
36695,Golden Natural Foods,130 Church St,94114,2016-11-04,98.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,5.0
422,Michelangelo Caffe,579 Columbus Ave,94133,2018-05-01,96.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,3.0
3186,Schuberts Bakery,521 Clement St,94118,2017-09-15,98.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,4.0
36215,Red and White Fleet - Harbor Princess,Pier 43 1/2,94133,2017-12-19,98.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,3.0
4671,MARCO POLO ITALIAN ICE CREAM,1447 TARAVAL St,94116,2018-06-04,98.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,7.0
68320,Newtree,16 Jessie St,94105,2019-02-27,87.0,Routine - Unscheduled,High risk food holding temperature,High Risk,10.0
3739,BRYAN'S,3445 CALIFORNIA St,94118,2016-10-17,98.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,6.0
6521,POTRERO TERRACE MARKET,990 WISCONSIN St,94107,2017-01-12,98.0,Routine - Unscheduled,Improper food storage,Low Risk,9.0
12788,LA TERRA,511 HARRISON STREET,94105,2017-10-17,96.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,10.0
5908,SHERMAN ELEMENTARY SCHOOL,1651 UNION St,94123,2019-03-01,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,6.0
57630,The Dry Dock,2118 Greenwich St,94123,2017-08-31,96.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,6.0
7206,NOE HILL MARKET,4001 19th St,94114,2018-07-27,96.0,Routine - Unscheduled,Food in poor condition,Moderate Risk,5.0
39606,Stable Cafe,2128 Folsom St,94110,2017-01-12,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2.0
5221,Peter Claver Community,1340 Golden Gate Ave,94115,2017-05-03,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,11.0
3855,RAINBOW GROCERY,1745 FOLSOM St,94103,2019-02-25,98.0,Routine - Unscheduled,Inadequate warewashing facilities or equipment,Low Risk,2.0
4553,RUTILY'S MARKET,1700 FILBERT St,94123,2018-10-23,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,6.0
36378,Work of Art Catering,1226 FOLSOM St,94103,2018-02-13,96.0,Routine - Unscheduled,Noncompliance with HAACP plan or variance,Moderate Risk,10.0
7610,UNIMART,1201 HOWARD St,94103,2019-03-11,98.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,10.0
61923,What's Up Dog! Folsom Street,699 Folsom St,94107,2017-04-19,98.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,10.0
2044,Joanie's Diner Inc.,1329 Columbus Ave,94133,2017-01-30,98.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,6.0
65852,Al's Super Cafe,3286 MISSION St,94110,2017-07-21,88.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,2.0
66400,Arabian Nights,2345 Mission St,94110,2018-01-11,79.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2.0
65026,Ana's Market,105 BROAD St,94112,2018-05-09,87.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,1.0
68407,Ganim's Market,1135 18th St,94107,2018-06-28,92.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,9.0
69368,Onigilly,343 Kearny St,94108,2018-10-04,94.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,3.0
67565,King of Thai Noodles Cafe,1541 TARAVAL St,94116,2017-08-28,84.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,7.0
66637,Godzila Sushi,1800 DIVISADERO St,94115,2019-02-13,94.0,Routine - Unscheduled,Improper food storage,Low Risk,6.0
68963,West of Pecos,550 Valencia St,94110,2018-02-13,90.0,Routine - Unscheduled,Improper food storage,Low Risk,5.0
70516,Shabu House,2608 Ocean Ave,94132,2017-04-07,92.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,8.0
71065,"Chutney USA, Inc.",511 Jones St,94102,2019-01-18,73.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,10.0
67510,Subway Sandwiches,215 Fremont St,94105,2018-02-21,79.0,Routine - Unscheduled,High risk food holding temperature,High Risk,10.0
67359,Lite Bite,1956 Lombard St,94123,2019-04-30,82.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,6.0
66280,The Posh Bagel,742 IRVING St,94122,2019-01-31,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,11.0
68105,Gilberth's Rottiserie & Grill,2427 03rd St,94107,2017-01-04,88.0,Routine - Unscheduled,No plan review or Building Permit,Low Risk,9.0
67043,Jang Soo BBQ,6314 Geary Blvd,94121,2019-04-03,83.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,4.0
67828,King's Thai Cuisine,346 CLEMENT St,94118,2017-03-27,85.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,4.0
68331,Blackwood Thai Cuisine,2150 CHESTNUT St,94123,2017-11-03,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,6.0
70685,5 Degree Tea House,2527 SAN BRUNO Ave,94134,2017-12-12,86.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,2.0
65834,Roma Pizzeria,5099 MISSION St,94112,2017-05-17,78.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,1.0
68916,Rumors,398 07th St,94103,2017-02-14,82.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,10.0
